Frame#,Time,LTOP_X,LTOP_Y,LTOP_Z,LFRONT_X,LFRONT_Y,LFRONT_Z,LBACK_X,LBACK_Y,LBACK_Z,RTOP_X,RTOP_Y,RTOP_Z,RFRONT_X,RFRONT_Y,RFRONT_Z,RBACK_X,RBACK_Y,RBACK_Z,TL1_X,TL1_Y,TL1_Z,TR1_X,TR1_Y,TR1_Z,BR1_X,BR1_Y,BR1_Z,BL1_X,BL1_Y,BL1_Z,TL2_X,TL2_Y,TL2_Z,TR2_X,TR2_Y,TR2_Z,BR2_X,BR2_Y,BR2_Z,BL2_X,BL2_Y,BL2_Z,TL3_X,TL3_Y,TL3_Z,TR3_X,TR3_Y,TR3_Z,BR3_X,BR3_Y,BR3_Z,BL3_X,BL3_Y,BL3_Z,TL4_X,TL4_Y,TL4_Z,BR4_X,BR4_Y,BR4_Z,BL4_X,BL4_Y,BL4_Z,TR4_X,TR4_Y,TR4_Z
21,0.1,-594.107666015625,-493.7106628417969,884.4796142578125,-574.9368896484375,-525.9093017578125,830.6173706054688,-531.1875610351562,-534.5657348632812,847.6434326171875,-501.02276611328125,-290.35205078125,877.3043212890625,-546.081787109375,-263.9219665527344,853.9220581054688,-481.31195068359375,-263.224365234375,829.6551513671875,-1750.7774658203125,-120.06460571289062,537.9360961914062,-1748.8978271484375,-261.09161376953125,537.2533569335938,-1781.824462890625,-258.4765625,673.5,-1784.0184326171875,-118.11861419677734,674.657958984375,-1741.2877197265625,-492.43914794921875,526.6448364257812,-1744.4031982421875,-632.869873046875,521.1361083984375,-1766.74951171875,-636.9130859375,663.9251098632812,-1772.7071533203125,-493.0634460449219,662.0982666015625,-1784.700927734375,-490.21966552734375,713.4761962890625,-1778.3961181640625,-633.051025390625,718.5364379882812,-1807.99853515625,-632.3458862304688,857.411865234375,-1811.9381103515625,-492.67803955078125,853.7610473632812,-1795.8203125,-116.61831665039062,724.1886596679688,-1822.72705078125,-260.4594421386719,860.0714111328125,-1825.2021484375,-117.70304107666016,862.801513671875,-1794.68798828125,-258.7939147949219,720.11328125
22,0.105,-594.0947875976562,-493.6986083984375,884.4830932617188,-573.2523193359375,-524.0095825195312,828.5799560546875,-531.1762084960938,-534.5839233398438,847.6329345703125,-501.0083312988281,-290.34832763671875,877.3350830078125,-546.05615234375,-263.93780517578125,853.918212890625,-481.29058837890625,-263.2290344238281,829.6334838867188,-1750.796875,-120.01909637451172,537.978271484375,-1748.8671875,-261.1029357910156,537.2529296875,-1781.7864990234375,-258.473876953125,673.4667358398438,-1784.0562744140625,-117.9705810546875,674.5968017578125,-1740.9798583984375,-492.6336669921875,526.8172607421875,-1744.4456787109375,-633.0027465820312,521.194580078125,-1766.5667724609375,-637.0007934570312,664.0413818359375,-1772.706298828125,-493.27508544921875,662.3143920898438,-1784.694580078125,-490.241943359375,713.5180053710938,-1778.4288330078125,-633.0407104492188,718.478271484375,-1808.0184326171875,-632.35400390625,857.4725952148438,-1811.937255859375,-492.7457580566406,853.8506469726562,-1795.8458251953125,-116.68286895751953,724.1586303710938,-1818.6181640625,-264.0990295410156,861.2091064453125,-1825.3333740234375,-117.50196075439453,862.6922607421875,-1794.67578125,-258.7330627441406,720.0635375976562
23,0.11,-594.1513061523438,-493.72369384765625,884.501708984375,-574.7311401367188,-525.6525268554688,830.1936645507812,-531.1461181640625,-534.575927734375,847.6312255859375,-500.95684814453125,-290.3316345214844,877.278076171875,-546.0501708984375,-263.91510009765625,853.8895263671875,-481.2965087890625,-263.22076416015625,829.6201782226562,-1750.7760009765625,-120.05307006835938,537.8930053710938,-1748.8795166015625,-261.1285705566406,537.2950439453125,-1781.7833251953125,-258.5628967285156,673.5078125,-1784.0599365234375,-118.00485229492188,674.62158203125,-1741.271240234375,-492.45074462890625,526.6774291992188,-1744.45263671875,-632.8786010742188,521.1694946289062,-1766.7568359375,-636.88330078125,664.017578125,-1772.700439453125,-493.06146240234375,662.0995483398438,-1784.736083984375,-490.1860656738281,713.466064453125,-1778.293212890625,-633.1060791015625,718.5865478515625,-1808.0460205078125,-632.35546875,857.4397583007812,-1811.9111328125,-492.7699890136719,853.8304443359375,-1795.8233642578125,-116.72388458251953,724.2103881835938,-1812.06591796875,-266.3118591308594,864.4845581054688,-1825.2237548828125,-117.55804443359375,862.6361694335938,-1794.6737060546875,-258.8435974121094,720.105712890625
24,0.115,-594.1551513671875,-493.7199401855469,884.5009155273438,-574.8085327148438,-525.659423828125,830.2612915039062,-531.1495971679688,-534.559814453125,847.6190185546875,-500.94366455078125,-290.34454345703125,877.25390625,-546.0753173828125,-263.9423522949219,853.9271850585938,-481.28466796875,-263.2262268066406,829.6082763671875,-1750.7745361328125,-120.02960968017578,537.9031372070312,-1748.8875732421875,-261.1091613769531,537.2576904296875,-1781.855224609375,-258.55133056640625,673.485107421875,-1784.0303955078125,-118.07846069335938,674.7243041992188,-1741.1688232421875,-492.5462951660156,526.831298828125,-1744.412109375,-632.8868408203125,521.142822265625,-1766.9061279296875,-636.8190307617188,663.9303588867188,-1772.705322265625,-493.2211608886719,662.27783203125,-1784.6767578125,-490.2128601074219,713.522216796875,-1778.41943359375,-633.05859375,718.5015258789062,-1808.004150390625,-632.3833618164062,857.4588623046875,-1811.9560546875,-492.7717590332031,853.6373291015625,-1795.8289794921875,-116.67799377441406,724.2064208984375,-1822.7803955078125,-260.4718017578125,860.079345703125,-1825.337646484375,-117.45875549316406,862.6810302734375,-1794.7373046875,-258.95574951171875,720.1138916015625
25,0.12,-594.1424560546875,-493.722412109375,884.5065307617188,-573.483154296875,-524.17578125,828.6867065429688,-531.1741943359375,-534.57568359375,847.6384887695312,-500.9986572265625,-290.33038330078125,877.3168334960938,-546.0829467773438,-263.9231872558594,853.9218139648438,-481.31427001953125,-263.24420166015625,829.6524658203125,-1750.746826171875,-120.0758285522461,537.9926147460938,-1748.846923828125,-261.1056213378906,537.2405395507812,-1781.7989501953125,-258.4875793457031,673.45166015625,-1784.0604248046875,-118.02530670166016,674.7039184570312,-1740.9896240234375,-492.6013488769531,526.7855834960938,-1744.4417724609375,-632.94921875,521.1234130859375,-1766.5147705078125,-637.0054321289062,664.1337890625,-1772.68408203125,-493.0873107910156,662.1766967773438,-1784.7257080078125,-490.1819763183594,713.4747314453125,-1778.4793701171875,-633.0554809570312,718.51806640625,-1807.99560546875,-632.4458618164062,857.5165405273438,-1811.9388427734375,-492.74078369140625,853.7765502929688,-1795.8052978515625,-116.68675994873047,724.2249145507812,-1818.6834716796875,-264.0171203613281,861.2854614257812,-1825.2564697265625,-117.55767822265625,862.6764526367188,-1794.715087890625,-258.88104248046875,720.08203125
26,0.125,-594.129638671875,-493.7210388183594,884.5128173828125,-574.8826904296875,-525.6626586914062,830.27734375,-531.1679077148438,-534.5819091796875,847.6307983398438,-500.9692077636719,-290.346435546875,877.2987670898438,-546.0728759765625,-263.9259338378906,853.9027099609375,-481.3227233886719,-263.2383728027344,829.6484375,-1750.75439453125,-120.13501739501953,537.9541625976562,-1748.85693359375,-261.14727783203125,537.3208618164062,-1781.795654296875,-258.4947204589844,673.4882202148438,-1784.080078125,-118.01165008544922,674.6785278320312,-1741.247802734375,-492.45245361328125,526.7113647460938,-1744.406005859375,-632.9034423828125,521.1348266601562,-1766.8492431640625,-636.8519287109375,663.9545288085938,-1772.64599609375,-493.12982177734375,662.1426391601562,-1784.685302734375,-490.2290344238281,713.5111694335938,-1778.390380859375,-633.0443115234375,718.5404663085938,-1808.0244140625,-632.3938598632812,857.4797973632812,-1811.9447021484375,-492.6938171386719,853.673583984375,-1795.826416015625,-116.61835479736328,724.162109375,-1822.7078857421875,-260.50225830078125,860.1182250976562,-1825.248291015625,-117.59566497802734,862.6849975585938,-1794.7232666015625,-258.83941650390625,720.0953369140625
27,0.13,-594.1679077148438,-493.7265625,884.5247802734375,-574.7196655273438,-525.4500122070312,829.9732055664062,-531.1012573242188,-534.5564575195312,847.5851440429688,-500.9622802734375,-290.3426208496094,877.2771606445312,-546.0480346679688,-263.9367370605469,853.9144287109375,-481.28985595703125,-263.2276306152344,829.6204223632812,-1750.7833251953125,-120.10795593261719,537.9526977539062,-1748.90087890625,-261.0423583984375,537.2623901367188,-1781.758544921875,-258.42266845703125,673.4298095703125,-1784.145263671875,-118.01457214355469,674.720947265625,-1740.778076171875,-492.726806640625,526.8634033203125,-1744.434326171875,-632.85595703125,521.1140747070312,-1766.65771484375,-636.9410400390625,664.0011596679688,-1772.6641845703125,-493.074462890625,662.1093139648438,-1784.744384765625,-490.18035888671875,713.45556640625,-1778.349853515625,-633.0906372070312,718.5389404296875,-1808.012939453125,-632.3810424804688,857.4440307617188,-1811.9476318359375,-492.7227783203125,853.8688354492188,-1795.8250732421875,-116.69395446777344,724.1858520507812,-1822.675537109375,-260.53167724609375,860.1260375976562,-1825.2657470703125,-117.65068817138672,862.7286987304688,-1794.66796875,-258.8531494140625,720.148193359375
28,0.135,-594.1941528320312,-493.7507019042969,884.530517578125,-574.6534423828125,-525.1926879882812,829.6917114257812,-531.1384887695312,-534.5760498046875,847.6160888671875,-500.95831298828125,-290.3310241699219,877.2547607421875,-546.0457763671875,-263.9289245605469,853.9019775390625,-481.2823486328125,-263.2186279296875,829.6008911132812,-1750.767822265625,-120.08041381835938,537.9315795898438,-1748.8668212890625,-261.08905029296875,537.221923828125,-1781.77587890625,-258.57275390625,673.4881591796875,-1784.086669921875,-118.1096420288086,674.7866821289062,-1740.802734375,-492.7411804199219,526.9215698242188,-1744.4638671875,-632.93994140625,521.0980834960938,-1767.1617431640625,-636.6605224609375,663.7206420898438,-1772.6812744140625,-493.0569763183594,662.0983276367188,-1784.7469482421875,-490.232421875,713.5031127929688,-1778.489990234375,-633.0502319335938,718.5068969726562,-1808.0299072265625,-632.391845703125,857.46875,-1811.9246826171875,-492.75238037109375,853.787353515625,-1795.84130859375,-116.58769989013672,724.1849365234375,-1822.71337890625,-260.6583557128906,860.3175659179688,-1825.250244140625,-117.56072235107422,862.6676635742188,-1794.6680908203125,-258.876708984375,720.1068725585938
29,0.14,-594.1456909179688,-493.7288818359375,884.4990234375,-573.7850341796875,-524.40087890625,828.7870483398438,-531.1884765625,-534.5843505859375,847.6434326171875,-501.0135192871094,-290.32977294921875,877.3291015625,-546.0795288085938,-263.9476318359375,853.9412231445312,-481.3304443359375,-263.2325134277344,829.6401977539062,-1750.7554931640625,-120.05549621582031,537.923583984375,-1748.8994140625,-261.13531494140625,537.2355346679688,-1781.8057861328125,-258.4330749511719,673.4395141601562,-1784.1171875,-118.03553009033203,674.7656860351562,-1741.0643310546875,-492.5327453613281,526.7832641601562,-1744.42822265625,-633.0084228515625,521.1693115234375,-1766.6380615234375,-636.9910278320312,664.0523681640625,-1772.67236328125,-493.0446472167969,662.09228515625,-1784.7232666015625,-490.21636962890625,713.4874877929688,-1778.346923828125,-633.059814453125,718.5109252929688,-1808.0267333984375,-632.44384765625,857.5037231445312,-1811.9752197265625,-492.77423095703125,853.7901611328125,-1795.8099365234375,-116.72518157958984,724.2324829101562,-1822.6844482421875,-260.483642578125,860.095703125,-1825.2801513671875,-117.4875717163086,862.6283569335938,-1794.69775390625,-258.8114929199219,720.072265625
30,0.145,-594.1476440429688,-493.71771240234375,884.5147705078125,-574.691162109375,-525.3129272460938,829.7318725585938,-531.1406860351562,-534.5908813476562,847.6303100585938,-500.9802551269531,-290.354248046875,877.33251953125,-546.0686645507812,-263.9456481933594,853.9476318359375,-481.3145751953125,-263.2414855957031,829.6406860351562,-1750.786865234375,-120.03038787841797,537.9384765625,-1748.87548828125,-261.1131591796875,537.2864379882812,-1781.7900390625,-258.4687805175781,673.4497680664062,-1784.140380859375,-118.05195617675781,674.81689453125,-1740.8382568359375,-492.67279052734375,526.9171142578125,-1744.3648681640625,-632.956298828125,521.1860961914062,-1766.7501220703125,-636.9337768554688,663.9495849609375,-1772.6875,-493.132568359375,662.2225952148438,-1784.729736328125,-490.21075439453125,713.4879760742188,-1778.5211181640625,-632.9844360351562,718.5073852539062,-1808.0001220703125,-632.4306640625,857.4691162109375,-1811.940185546875,-492.7519836425781,853.7604370117188,-1795.775634765625,-116.70972442626953,724.1846923828125,-1822.7340087890625,-260.4472351074219,860.099609375,-1825.26220703125,-117.46998596191406,862.5982666015625,-1794.73388671875,-258.699951171875,720.0505981445312
31,0.15,-594.173583984375,-493.7410888671875,884.5466918945312,-574.7634887695312,-524.784912109375,829.4827880859375,-531.1300048828125,-534.5730590820312,847.6168823242188,-500.9477844238281,-290.33587646484375,877.272216796875,-546.06787109375,-263.9305419921875,853.9229736328125,-481.2725524902344,-263.2106628417969,829.6052856445312,-1750.7945556640625,-120.04531860351562,537.8890380859375,-1748.8756103515625,-261.1045227050781,537.2507934570312,-1781.7962646484375,-258.5511779785156,673.4923095703125,-1784.135498046875,-118.0231704711914,674.7694091796875,-1740.6983642578125,-492.7725830078125,527.0504150390625,-1744.4578857421875,-632.9544067382812,521.1240234375,-1766.689453125,-636.8917846679688,663.9573364257812,-1772.655517578125,-493.0909423828125,662.1090698242188,-1784.6690673828125,-490.3844299316406,713.6728515625,-1778.4339599609375,-633.0020141601562,718.5023193359375,-1808.0262451171875,-632.3995361328125,857.5162963867188,-1811.935791015625,-492.6761474609375,853.716552734375,-1795.8399658203125,-116.62529754638672,724.1864013671875,-1822.7786865234375,-260.49188232421875,860.11279296875,-1825.34521484375,-117.42672729492188,862.6279296875,-1794.7039794921875,-258.94854736328125,720.1034545898438
32,0.155,-594.208984375,-493.7365417480469,884.5477294921875,-574.7543334960938,-525.3438720703125,829.8305053710938,-531.1207275390625,-534.5830688476562,847.6080932617188,-500.9558410644531,-290.33990478515625,877.2705688476562,-546.05908203125,-263.90478515625,853.8974609375,-481.32568359375,-263.201171875,829.624755859375,-1750.783447265625,-120.06925201416016,537.9266357421875,-1748.875244140625,-261.09722900390625,537.280517578125,-1781.8114013671875,-258.52557373046875,673.4303588867188,-1784.1392822265625,-118.07502746582031,674.7750854492188,-1740.77490234375,-492.741455078125,526.9590454101562,-1744.4127197265625,-632.978271484375,521.1620483398438,-1766.6943359375,-636.9589233398438,663.9761352539062,-1772.679443359375,-493.0379943847656,662.0889892578125,-1784.6951904296875,-490.254638671875,713.5296020507812,-1778.3837890625,-633.088623046875,718.5482788085938,-1807.990478515625,-632.4308471679688,857.4713745117188,-1811.9683837890625,-492.8164367675781,853.9476318359375,-1795.85009765625,-116.67989349365234,724.193603515625,-1818.6761474609375,-264.0768737792969,861.2079467773438,-1825.2568359375,-117.54452514648438,862.6487426757812,-1794.7000732421875,-258.8519592285156,720.115478515625
33,0.16,-594.1896362304688,-493.7318115234375,884.5406494140625,-574.6881103515625,-525.278076171875,829.7064819335938,-531.1616821289062,-534.5989379882812,847.6441040039062,-501.0190124511719,-290.3294677734375,877.3475952148438,-546.0875854492188,-263.9254455566406,853.92529296875,-481.30731201171875,-263.2364807128906,829.6328125,-1750.7864990234375,-120.04714965820312,537.89697265625,-1748.89501953125,-261.1180725097656,537.212646484375,-1781.7894287109375,-258.5789794921875,673.5230102539062,-1784.12841796875,-118.1068115234375,674.78662109375,-1741.08935546875,-492.5851135253906,526.802490234375,-1744.412841796875,-632.8138427734375,521.1002197265625,-1766.6646728515625,-636.9765014648438,663.9733276367188,-1772.6910400390625,-493.0662841796875,662.12353515625,-1784.7117919921875,-490.1543273925781,713.467529296875,-1778.26416015625,-633.116943359375,718.58251953125,-1808.0419921875,-632.3523559570312,857.4393310546875,-1811.970703125,-492.73944091796875,853.7545776367188,-1795.8125,-116.6552505493164,724.2132568359375,-1818.66943359375,-264.072509765625,861.2565307617188,-1825.2730712890625,-117.61264038085938,862.7049560546875,-1794.728271484375,-258.8036804199219,720.0499267578125
34,0.165,-594.1871948242188,-493.7447509765625,884.5360107421875,-574.6450805664062,-525.2955322265625,829.6927490234375,-531.166748046875,-534.59375,847.649169921875,-500.9656982421875,-290.32708740234375,877.3153686523438,-546.0784912109375,-263.9394836425781,853.9509887695312,-481.2648620605469,-263.23284912109375,829.6403198242188,-1750.7735595703125,-120.06922912597656,537.9149169921875,-1748.896240234375,-261.1400146484375,537.247314453125,-1781.7877197265625,-258.55560302734375,673.4934692382812,-1784.098876953125,-118.07818603515625,674.7857055664062,-1741.1365966796875,-492.5177917480469,526.6929931640625,-1744.4464111328125,-633.0553588867188,521.1089477539062,-1766.7330322265625,-636.9564819335938,663.9124145507812,-1772.6134033203125,-493.1250915527344,662.170654296875,-1784.685546875,-490.19757080078125,713.49658203125,-1778.4075927734375,-633.029541015625,718.4812622070312,-1808.0084228515625,-632.3712768554688,857.4374389648438,-1811.926025390625,-492.7698059082031,853.8302001953125,-1795.778076171875,-116.8182373046875,724.239990234375,-1822.692138671875,-260.6454772949219,860.2759399414062,-1825.246826171875,-117.4672622680664,862.6007690429688,-1794.740478515625,-258.9107666015625,720.08837890625
35,0.17,-594.2030029296875,-493.7629699707031,884.5642700195312,-573.9052734375,-524.4635009765625,828.8384399414062,-531.1406860351562,-534.5912475585938,847.6395263671875,-500.9425964355469,-290.3348388671875,877.2437744140625,-546.0653076171875,-263.91680908203125,853.8943481445312,-481.30035400390625,-263.22271728515625,829.617431640625,-1750.783935546875,-120.01879119873047,537.8837280273438,-1748.889892578125,-261.1238708496094,537.2556762695312,-1781.7813720703125,-258.4674377441406,673.4612426757812,-1784.1209716796875,-118.02400970458984,674.78125,-1740.8173828125,-492.7553405761719,526.962646484375,-1744.4102783203125,-633.0325927734375,521.1597900390625,-1766.68994140625,-636.9110717773438,663.95361328125,-1772.692626953125,-493.05023193359375,662.09814453125,-1784.680908203125,-490.24713134765625,713.4874877929688,-1778.3314208984375,-633.1056518554688,718.5374755859375,-1808.034912109375,-632.3755493164062,857.487060546875,-1811.9293212890625,-492.6224670410156,853.6798095703125,-1795.80810546875,-116.67710876464844,724.2120971679688,-1822.7095947265625,-260.58502197265625,860.1415405273438,-1825.23974609375,-117.61251831054688,862.7421264648438,-1794.7874755859375,-258.9813537597656,719.9591674804688
36,0.175,-594.2019653320312,-493.74505615234375,884.533935546875,-574.7205200195312,-525.3152465820312,829.7406005859375,-531.141357421875,-534.577392578125,847.61279296875,-500.9511413574219,-290.3480224609375,877.2631225585938,-546.0587768554688,-263.92266845703125,853.9095458984375,-481.2829895019531,-263.1977233886719,829.5951538085938,-1750.772705078125,-120.07566833496094,537.95068359375,-1748.8739013671875,-261.06109619140625,537.2177124023438,-1781.77490234375,-258.525634765625,673.4857788085938,-1784.12158203125,-118.11046600341797,674.79833984375,-1740.7794189453125,-492.78009033203125,527.0771484375,-1744.4171142578125,-633.0008544921875,521.1699829101562,-1766.8818359375,-636.852783203125,663.9978637695312,-1772.6829833984375,-493.2789001464844,662.3253173828125,-1784.6700439453125,-490.24285888671875,713.5188598632812,-1778.4849853515625,-633.0067138671875,718.4702758789062,-1808.0009765625,-632.4181518554688,857.4827880859375,-1811.924072265625,-492.7351379394531,853.807861328125,-1795.84716796875,-116.62614440917969,724.1832275390625,-1822.6766357421875,-260.67132568359375,860.2857055664062,-1825.2481689453125,-117.59740447998047,862.6669311523438,-1794.7581787109375,-258.9716491699219,720.0501708984375
37,0.18,-594.1790161132812,-493.75653076171875,884.5442504882812,-574.7261352539062,-525.2742919921875,829.7492065429688,-531.172607421875,-534.5768432617188,847.6533813476562,-501.01226806640625,-290.3365478515625,877.3030395507812,-546.0735473632812,-263.94512939453125,853.9263916015625,-481.36383056640625,-263.2015380859375,829.6217041015625,-1750.7830810546875,-120.0514144897461,537.9192504882812,-1748.869873046875,-261.1417236328125,537.25048828125,-1781.8489990234375,-258.4109191894531,673.4378662109375,-1784.013671875,-118.12865447998047,674.710205078125,-1741.0245361328125,-492.5700378417969,526.896728515625,-1744.442138671875,-632.92138671875,521.1354370117188,-1766.9356689453125,-636.8155517578125,663.829345703125,-1772.6688232421875,-493.0834045410156,662.1246337890625,-1784.7220458984375,-490.1838684082031,713.4904174804688,-1778.491455078125,-633.0123901367188,718.4794921875,-1808.076416015625,-632.37841796875,857.4869995117188,-1811.9449462890625,-492.75897216796875,853.8349609375,-1795.7813720703125,-116.6058120727539,724.1264038085938,-1822.7384033203125,-260.5858459472656,860.2323608398438,-1825.2935791015625,-117.66319274902344,862.7093505859375,-1794.7061767578125,-258.8652648925781,720.108642578125
